timestamp,run_id,epoch_idx,step_idx,batch_size,data_load_time_s,forward_backward_time_s,step_time_s,throughput_samples_per_s,train_loss,gpu_util_pct,gpu_mem_MiB,cpu_percent,host_ram_percent
2025-09-29T17:14:19.897648,20250929T171130Z,0,593,32,0.000004,0.284006,0.284011,112.672,1.932334,,,78.30,82.20
2025-09-29T17:14:20.183740,20250929T171130Z,0,594,32,0.000006,0.285642,0.285649,112.026,2.095515,,,79.00,82.30
2025-09-29T17:14:20.462800,20250929T171130Z,0,595,32,0.000004,0.278567,0.278572,114.871,2.124047,,,77.30,82.20
2025-09-29T17:14:20.755071,20250929T171130Z,0,596,32,0.000005,0.291805,0.291810,109.660,1.935472,,,77.70,82.20
2025-09-29T17:14:21.082888,20250929T171130Z,0,597,32,0.000004,0.327331,0.327335,97.759,1.880377,,,80.10,82.40
2025-09-29T17:14:21.387507,20250929T171130Z,0,598,32,0.000004,0.304191,0.304195,105.196,1.688175,,,79.30,82.50
2025-09-29T17:14:21.680751,20250929T171130Z,0,599,32,0.000006,0.292714,0.292721,109.319,1.839867,,,76.50,82.50
2025-09-29T17:14:21.958513,20250929T171130Z,0,600,32,0.000005,0.277277,0.277282,115.406,1.987115,,,79.00,82.50
2025-09-29T17:14:22.246827,20250929T171130Z,0,601,32,0.000005,0.287334,0.287339,111.367,2.071258,,,78.00,82.70
2025-09-29T17:14:22.526488,20250929T171130Z,0,602,32,0.000005,0.279143,0.279149,114.634,2.020262,,,78.40,82.50
2025-09-29T17:14:22.864672,20250929T171130Z,0,603,32,0.000005,0.337612,0.337617,94.782,2.042045,,,85.90,82.60
2025-09-29T17:14:23.140034,20250929T171130Z,0,604,32,0.000004,0.274889,0.274894,116.408,2.025864,,,0.00,82.70
2025-09-29T17:14:23.422075,20250929T171130Z,0,605,32,0.000005,0.281612,0.281618,113.629,2.150935,,,79.60,82.70
2025-09-29T17:14:23.703715,20250929T171130Z,0,606,32,0.000005,0.281145,0.281151,113.818,2.006411,,,78.60,82.90
2025-09-29T17:14:23.979037,20250929T171130Z,0,607,32,0.000006,0.274885,0.274891,116.410,1.970922,,,80.80,82.90
2025-09-29T17:14:24.243740,20250929T171130Z,0,608,32,0.000004,0.264272,0.264277,121.085,1.955428,,,77.10,82.90
2025-09-29T17:14:24.533577,20250929T171130Z,0,609,32,0.000004,0.289372,0.289377,110.582,1.879462,,,76.40,82.80
2025-09-29T17:14:24.825955,20250929T171130Z,0,610,32,0.000006,0.291931,0.291938,109.612,2.084799,,,75.90,82.90
2025-09-29T17:14:25.093601,20250929T171130Z,0,611,32,0.000004,0.267143,0.267147,119.784,1.991133,,,78.70,82.70
2025-09-29T17:14:25.375922,20250929T171130Z,0,612,32,0.000004,0.281874,0.281878,113.524,1.965836,,,0.00,82.80
2025-09-29T17:14:25.661590,20250929T171130Z,0,613,32,0.000004,0.285225,0.285230,112.190,2.144800,,,76.10,82.70
2025-09-29T17:14:25.947710,20250929T171130Z,0,614,32,0.000004,0.285664,0.285669,112.018,2.257787,,,73.10,82.70
2025-09-29T17:14:26.233148,20250929T171130Z,0,615,32,0.000005,0.284981,0.284986,112.286,2.094344,,,78.60,82.70
2025-09-29T17:14:26.505464,20250929T171130Z,0,616,32,0.000005,0.271911,0.271917,117.683,2.079456,,,79.60,82.70
2025-09-29T17:14:26.776512,20250929T171130Z,0,617,32,0.000005,0.270619,0.270625,118.245,1.880531,,,78.70,82.60
2025-09-29T17:14:27.047187,20250929T171130Z,0,618,32,0.000004,0.270231,0.270236,118.415,1.841932,,,78.00,82.60
2025-09-29T17:14:27.335372,20250929T171130Z,0,619,32,0.000004,0.287768,0.287773,111.199,1.993669,,,75.40,82.60
2025-09-29T17:14:27.623806,20250929T171130Z,0,620,32,0.000004,0.287984,0.287989,111.115,1.783862,,,75.00,82.60
2025-09-29T17:14:27.917907,20250929T171130Z,0,621,32,0.000004,0.293645,0.293650,108.973,1.860872,,,74.20,82.50
2025-09-29T17:14:28.209486,20250929T171130Z,0,622,32,0.000004,0.291131,0.291136,109.914,1.944705,,,75.10,82.60
2025-09-29T17:14:28.498364,20250929T171130Z,0,623,32,0.000004,0.288439,0.288444,110.940,2.036397,,,75.20,82.60
2025-09-29T17:14:28.789685,20250929T171130Z,0,624,32,0.000005,0.290897,0.290903,110.002,1.849543,,,77.50,82.60
2025-09-29T17:14:29.061425,20250929T171130Z,0,625,32,0.000004,0.271238,0.271246,117.974,1.872619,,,79.20,82.70
2025-09-29T17:14:29.341342,20250929T171130Z,0,626,32,0.000004,0.279471,0.279476,114.500,1.959453,,,81.00,82.60
2025-09-29T17:14:29.614247,20250929T171130Z,0,627,32,0.000004,0.272460,0.272465,117.446,1.965193,,,79.10,82.60
2025-09-29T17:14:29.889270,20250929T171130Z,0,628,32,0.000004,0.274573,0.274577,116.543,1.942679,,,77.50,82.50
2025-09-29T17:14:30.173467,20250929T171130Z,0,629,32,0.000005,0.283735,0.283741,112.779,1.949404,,,78.80,82.70
2025-09-29T17:14:30.460146,20250929T171130Z,0,630,32,0.000004,0.286172,0.286177,111.819,2.103312,,,79.40,82.70
2025-09-29T17:14:30.738233,20250929T171130Z,0,631,32,0.000005,0.277540,0.277545,115.296,1.757548,,,78.50,82.70
2025-09-29T17:14:31.024142,20250929T171130Z,0,632,32,0.000004,0.285419,0.285425,112.114,1.992906,,,80.20,82.80
2025-09-29T17:14:31.335721,20250929T171130Z,0,633,32,0.000005,0.311037,0.311043,102.880,1.735118,,,78.80,83.20
2025-09-29T17:14:31.617933,20250929T171130Z,0,634,32,0.000004,0.281647,0.281652,113.615,1.886014,,,78.30,83.30
2025-09-29T17:14:31.914850,20250929T171130Z,0,635,32,0.000004,0.296441,0.296445,107.946,1.814532,,,75.80,83.30
2025-09-29T17:14:32.187899,20250929T171130Z,0,636,32,0.000004,0.272582,0.272586,117.394,2.101453,,,77.50,83.20
2025-09-29T17:14:32.527454,20250929T171130Z,0,637,32,0.000004,0.339037,0.339042,94.384,1.921733,,,79.30,83.10
2025-09-29T17:14:32.893303,20250929T171130Z,0,638,32,0.000291,0.362196,0.362489,88.279,2.082685,,,84.10,83.20
2025-09-29T17:14:33.186994,20250929T171130Z,0,639,32,0.000005,0.293143,0.293149,109.159,2.187047,,,79.70,83.00
2025-09-29T17:14:33.481412,20250929T171130Z,0,640,32,0.000005,0.293904,0.293909,108.877,1.990873,,,80.30,83.00
2025-09-29T17:14:33.779134,20250929T171130Z,0,641,32,0.000005,0.297298,0.297303,107.634,1.708089,,,80.30,83.00
2025-09-29T17:14:34.081279,20250929T171130Z,0,642,32,0.000004,0.301634,0.301639,106.087,1.972833,,,79.00,83.30
2025-09-29T17:14:34.370377,20250929T171130Z,0,643,32,0.000005,0.288590,0.288596,110.882,1.795311,,,79.20,83.30
2025-09-29T17:14:34.652184,20250929T171130Z,0,644,32,0.000005,0.281327,0.281332,113.744,2.112039,,,0.00,83.30
2025-09-29T17:14:34.941610,20250929T171130Z,0,645,32,0.000004,0.288960,0.288965,110.740,1.829246,,,78.70,83.30
2025-09-29T17:14:35.293795,20250929T171130Z,0,646,32,0.000004,0.351748,0.351753,90.973,2.109576,,,85.70,83.20
2025-09-29T17:14:35.764365,20250929T171130Z,0,647,32,0.000008,0.469772,0.469782,68.117,1.953818,,,92.70,83.60
2025-09-29T17:14:36.143709,20250929T171130Z,0,648,32,0.000004,0.378811,0.378817,84.474,2.077849,,,88.30,83.40
2025-09-29T17:14:36.562157,20250929T171130Z,0,649,32,0.000005,0.417937,0.417943,76.565,2.015745,,,90.90,83.00
2025-09-29T17:14:36.871814,20250929T171130Z,0,650,32,0.000005,0.309163,0.309168,103.504,1.810939,,,80.60,83.30
2025-09-29T17:14:37.302712,20250929T171130Z,0,651,32,0.000004,0.429479,0.429485,74.508,1.854676,,,91.40,83.60
2025-09-29T17:14:37.966798,20250929T171130Z,0,652,32,0.000006,0.662949,0.662956,48.269,1.930708,,,96.00,84.20
2025-09-29T17:14:38.692222,20250929T171130Z,0,653,32,0.000005,0.724268,0.724274,44.182,1.872170,,,97.90,84.20
2025-09-29T17:14:39.045350,20250929T171130Z,0,654,32,0.000024,0.352397,0.352423,90.800,1.761912,,,87.10,83.90
2025-09-29T17:14:39.467632,20250929T171130Z,0,655,32,0.000004,0.421684,0.421689,75.885,1.969396,,,89.00,84.10
2025-09-29T17:14:39.822427,20250929T171130Z,0,656,32,0.000004,0.353706,0.353711,90.469,1.988125,,,84.20,84.10
2025-09-29T17:14:40.125337,20250929T171130Z,0,657,32,0.000006,0.302363,0.302371,105.830,1.751335,,,78.90,84.20
2025-09-29T17:14:40.425469,20250929T171130Z,0,658,32,0.000004,0.299617,0.299621,106.801,1.665381,,,77.40,84.20
2025-09-29T17:14:40.720971,20250929T171130Z,0,659,32,0.000006,0.295023,0.295029,108.464,1.938512,,,76.80,84.20
2025-09-29T17:14:41.045541,20250929T171130Z,0,660,32,0.000005,0.323740,0.323746,98.843,1.876853,,,81.10,83.00
2025-09-29T17:14:41.345928,20250929T171130Z,0,661,32,0.000014,0.299815,0.299830,106.727,1.934040,,,75.50,83.00
2025-09-29T17:14:41.636992,20250929T171130Z,0,662,32,0.000004,0.290612,0.290617,110.110,1.889360,,,75.00,82.70
2025-09-29T17:14:41.964433,20250929T171130Z,0,663,32,0.000003,0.326940,0.326944,97.876,1.992604,,,0.00,82.70
2025-09-29T17:14:42.263915,20250929T171130Z,0,664,32,0.000005,0.298992,0.298997,107.025,1.701759,,,79.30,83.00
2025-09-29T17:14:42.629945,20250929T171130Z,0,665,32,0.000004,0.365547,0.365552,87.539,2.041184,,,86.50,83.20
2025-09-29T17:14:43.153937,20250929T171130Z,0,666,32,0.000005,0.523426,0.523432,61.135,1.665214,,,95.20,83.40
2025-09-29T17:14:43.506018,20250929T171130Z,0,667,32,0.000005,0.350880,0.350885,91.198,2.156674,,,84.90,82.60
2025-09-29T17:14:43.864709,20250929T171130Z,0,668,32,0.000005,0.358076,0.358081,89.365,2.366026,,,90.10,83.20
2025-09-29T17:14:44.214216,20250929T171130Z,0,669,32,0.000042,0.348946,0.348989,91.693,1.591228,,,82.50,83.10
2025-09-29T17:14:44.521477,20250929T171130Z,0,670,32,0.000005,0.306643,0.306649,104.354,1.726385,,,80.20,83.10
2025-09-29T17:14:44.807736,20250929T171130Z,0,671,32,0.000005,0.285603,0.285608,112.041,2.127298,,,81.60,82.90
2025-09-29T17:14:45.108141,20250929T171130Z,0,672,32,0.000005,0.299889,0.299894,106.704,1.852515,,,79.20,83.00
2025-09-29T17:14:45.663276,20250929T171130Z,0,673,32,0.000005,0.554662,0.554668,57.692,1.834553,,,95.90,83.20
2025-09-29T17:14:46.045556,20250929T171130Z,0,674,32,0.000008,0.381664,0.381673,83.841,1.933091,,,89.70,83.20
2025-09-29T17:14:46.423245,20250929T171130Z,0,675,32,0.000005,0.377177,0.377183,84.840,1.912378,,,91.50,83.20
2025-09-29T17:14:47.030004,20250929T171130Z,0,676,32,0.000004,0.605564,0.605569,52.843,1.938198,,,100.00,83.40
2025-09-29T17:14:47.762580,20250929T171130Z,0,677,32,0.000005,0.731456,0.731462,43.748,2.325995,,,95.00,84.10
2025-09-29T17:14:48.139132,20250929T171130Z,0,678,32,0.000007,0.375718,0.375726,85.169,1.880468,,,92.60,84.10
2025-09-29T17:14:48.480742,20250929T171130Z,0,679,32,0.000004,0.341058,0.341063,93.824,2.221611,,,86.80,84.10
2025-09-29T17:14:48.826373,20250929T171130Z,0,680,32,0.000004,0.345091,0.345095,92.728,2.023328,,,85.40,84.00
2025-09-29T17:14:49.129038,20250929T171130Z,0,681,32,0.000005,0.302149,0.302154,105.906,1.892082,,,79.80,84.00
2025-09-29T17:14:49.432938,20250929T171130Z,0,682,32,0.000005,0.303366,0.303372,105.481,1.845064,,,82.40,84.00
2025-09-29T17:14:49.721777,20250929T171130Z,0,683,32,0.000006,0.288320,0.288327,110.985,1.675331,,,79.90,83.90
2025-09-29T17:14:50.033952,20250929T171130Z,0,684,32,0.000004,0.311670,0.311677,102.670,1.883997,,,0.00,84.00
2025-09-29T17:14:50.484954,20250929T171130Z,0,685,32,0.000005,0.450233,0.450239,71.073,1.711868,,,87.40,84.10
2025-09-29T17:14:50.856245,20250929T171130Z,0,686,32,0.000005,0.370345,0.370350,86.405,1.912587,,,89.30,84.00
2025-09-29T17:14:51.235450,20250929T171130Z,0,687,32,0.000005,0.378445,0.378450,84.555,1.916611,,,86.60,83.30
2025-09-29T17:14:51.541976,20250929T171130Z,0,688,32,0.000005,0.306024,0.306030,104.565,1.865607,,,77.60,83.40
2025-09-29T17:14:51.827474,20250929T171130Z,0,689,32,0.000004,0.285020,0.285025,112.271,1.913127,,,78.90,83.40
2025-09-29T17:14:52.158614,20250929T171130Z,0,690,32,0.000005,0.330681,0.330686,96.769,2.153127,,,83.50,83.20
2025-09-29T17:14:52.468707,20250929T171130Z,0,691,32,0.000004,0.309635,0.309640,103.346,1.876556,,,82.40,83.20
2025-09-29T17:14:52.760650,20250929T171130Z,0,692,32,0.000007,0.291226,0.291234,109.877,1.819639,,,82.80,82.90
2025-09-29T17:14:53.055727,20250929T171130Z,0,693,32,0.000005,0.294555,0.294561,108.636,1.692403,,,90.10,83.10
2025-09-29T17:14:53.473727,20250929T171130Z,0,694,32,0.000005,0.417369,0.417375,76.670,1.778242,,,95.80,83.50
2025-09-29T17:14:53.888684,20250929T171130Z,0,695,32,0.000005,0.414059,0.414066,77.282,2.114898,,,95.70,83.60
2025-09-29T17:14:54.237905,20250929T171130Z,0,696,32,0.000008,0.348125,0.348133,91.919,1.850147,,,88.50,83.40
2025-09-29T17:14:54.541531,20250929T171130Z,0,697,32,0.000005,0.303128,0.303133,105.564,1.713681,,,76.80,83.50
2025-09-29T17:14:54.815920,20250929T171130Z,0,698,32,0.000004,0.273895,0.273899,116.831,1.807361,,,78.60,83.40
2025-09-29T17:14:55.106794,20250929T171130Z,0,699,32,0.000004,0.290402,0.290407,110.190,2.017383,,,82.30,83.20
2025-09-29T17:14:55.391255,20250929T171130Z,0,700,32,0.000005,0.283956,0.283962,112.691,1.959500,,,76.80,83.20
2025-09-29T17:14:55.674374,20250929T171130Z,0,701,32,0.000005,0.281858,0.281864,113.530,1.958586,,,76.20,83.20
2025-09-29T17:14:55.965968,20250929T171130Z,0,702,32,0.000005,0.291111,0.291116,109.922,1.697002,,,76.50,83.20
2025-09-29T17:14:56.257935,20250929T171130Z,0,703,32,0.000004,0.291516,0.291521,109.769,1.789325,,,74.80,83.00
2025-09-29T17:14:56.558392,20250929T171130Z,0,704,32,0.000004,0.300011,0.300015,106.661,2.216371,,,73.80,82.90
2025-09-29T17:14:56.851115,20250929T171130Z,0,705,32,0.000005,0.292268,0.292273,109.487,1.761555,,,75.50,82.80
2025-09-29T17:14:57.141143,20250929T171130Z,0,706,32,0.000005,0.289562,0.289567,110.510,1.778777,,,79.10,82.90
2025-09-29T17:14:57.421008,20250929T171130Z,0,707,32,0.000004,0.279444,0.279448,114.511,1.616158,,,77.80,82.90
2025-09-29T17:14:57.714172,20250929T171130Z,0,708,32,0.000004,0.292670,0.292675,109.336,1.765070,,,78.40,82.90
2025-09-29T17:14:58.001382,20250929T171130Z,0,709,32,0.000005,0.286740,0.286746,111.597,2.048977,,,80.30,82.90
2025-09-29T17:14:58.276252,20250929T171130Z,0,710,32,0.000005,0.273689,0.273694,116.919,1.924111,,,82.00,82.90
2025-09-29T17:14:58.569538,20250929T171130Z,0,711,32,0.000004,0.292649,0.292654,109.344,2.179486,,,77.70,83.00
2025-09-29T17:14:58.848650,20250929T171130Z,0,712,32,0.000006,0.278466,0.278472,114.913,2.084432,,,79.00,82.90
2025-09-29T17:14:59.140278,20250929T171130Z,0,713,32,0.000005,0.291198,0.291204,109.889,1.628521,,,77.80,82.70
2025-09-29T17:14:59.517428,20250929T171130Z,0,714,32,0.000004,0.376690,0.376695,84.949,1.919696,,,89.20,82.80
2025-09-29T17:14:59.945384,20250929T171130Z,0,715,32,0.000006,0.427456,0.427463,74.860,1.947255,,,92.10,83.20
2025-09-29T17:15:00.341672,20250929T171130Z,0,716,32,0.000005,0.395663,0.395669,80.876,1.709077,,,88.30,82.80
2025-09-29T17:15:00.636419,20250929T171130Z,0,717,32,0.000006,0.294158,0.294165,108.783,1.997487,,,79.10,83.00
2025-09-29T17:15:00.920020,20250929T171130Z,0,718,32,0.000006,0.283043,0.283051,113.054,1.914939,,,80.10,83.00
2025-09-29T17:15:01.210626,20250929T171130Z,0,719,32,0.000005,0.290064,0.290071,110.318,2.214840,,,79.00,83.10
2025-09-29T17:15:01.493163,20250929T171130Z,0,720,32,0.000005,0.282081,0.282087,113.440,1.962506,,,79.40,83.00
2025-09-29T17:15:01.789731,20250929T171130Z,0,721,32,0.000005,0.296085,0.296091,108.075,1.789008,,,80.70,83.00
2025-09-29T17:15:02.086831,20250929T171130Z,0,722,32,0.000006,0.296575,0.296582,107.896,1.979626,,,81.90,82.80
2025-09-29T17:15:02.416046,20250929T171130Z,0,723,32,0.000005,0.328674,0.328680,97.359,1.960668,,,83.60,82.70
2025-09-29T17:15:02.735972,20250929T171130Z,0,724,32,0.000006,0.319437,0.319444,100.174,1.969694,,,82.50,82.70
2025-09-29T17:15:03.033487,20250929T171130Z,0,725,32,0.000004,0.296972,0.296976,107.753,1.825454,,,79.10,82.70
2025-09-29T17:15:03.328340,20250929T171130Z,0,726,32,0.000005,0.294372,0.294377,108.704,1.991242,,,0.00,82.70
2025-09-29T17:15:03.619403,20250929T171130Z,0,727,32,0.000005,0.290586,0.290592,110.120,1.998522,,,78.70,82.80
2025-09-29T17:15:03.910947,20250929T171130Z,0,728,32,0.000005,0.291048,0.291054,109.945,1.835395,,,81.20,83.10
2025-09-29T17:15:04.209685,20250929T171130Z,0,729,32,0.000005,0.298251,0.298256,107.290,1.910244,,,77.00,83.00
2025-09-29T17:15:04.511756,20250929T171130Z,0,730,32,0.000005,0.301525,0.301530,106.125,1.838861,,,0.00,83.00
2025-09-29T17:15:04.800375,20250929T171130Z,0,731,32,0.000005,0.288190,0.288195,111.036,1.933762,,,77.90,82.80
2025-09-29T17:15:05.087605,20250929T171130Z,0,732,32,0.000004,0.286761,0.286766,111.589,2.139120,,,80.70,80.70
2025-09-29T17:15:05.392956,20250929T171130Z,0,733,32,0.000004,0.304885,0.304890,104.956,2.098454,,,77.10,80.30
2025-09-29T17:15:05.709979,20250929T171130Z,0,734,32,0.000004,0.316540,0.316545,101.091,1.862594,,,79.80,80.20
2025-09-29T17:15:05.999358,20250929T171130Z,0,735,32,0.000005,0.288926,0.288931,110.753,2.027622,,,77.70,80.30
2025-09-29T17:15:06.320500,20250929T171130Z,0,736,32,0.000006,0.320688,0.320695,99.783,2.137701,,,82.70,80.30
2025-09-29T17:15:06.622300,20250929T171130Z,0,737,32,0.000004,0.301321,0.301326,106.197,1.950077,,,75.20,80.30
2025-09-29T17:15:06.944248,20250929T171130Z,0,738,32,0.000005,0.321471,0.321477,99.541,1.887652,,,80.70,80.30
2025-09-29T17:15:07.235617,20250929T171130Z,0,739,32,0.000005,0.290870,0.290876,110.013,1.946981,,,75.80,80.50
2025-09-29T17:15:07.537528,20250929T171130Z,0,740,32,0.000004,0.301405,0.301410,106.168,1.977823,,,80.20,80.60
2025-09-29T17:15:07.822341,20250929T171130Z,0,741,32,0.000005,0.284330,0.284336,112.543,1.696851,,,80.30,80.60
2025-09-29T17:15:08.155002,20250929T171130Z,0,742,32,0.000005,0.332191,0.332197,96.328,1.872765,,,85.30,80.60
2025-09-29T17:15:08.448290,20250929T171130Z,0,743,32,0.000004,0.292796,0.292801,109.289,1.818605,,,77.90,80.70
2025-09-29T17:15:08.738427,20250929T171130Z,0,744,32,0.000005,0.289631,0.289637,110.483,1.729275,,,79.00,80.60
2025-09-29T17:15:09.028282,20250929T171130Z,0,745,32,0.000005,0.289371,0.289378,110.582,1.864848,,,80.50,80.60
2025-09-29T17:15:09.312225,20250929T171130Z,0,746,32,0.000004,0.283490,0.283495,112.877,1.776468,,,78.70,80.60
2025-09-29T17:15:09.596458,20250929T171130Z,0,747,32,0.000004,0.283757,0.283762,112.771,1.747022,,,77.90,80.60
2025-09-29T17:15:09.892241,20250929T171130Z,0,748,32,0.000005,0.295294,0.295300,108.364,1.908849,,,74.20,80.60
2025-09-29T17:15:10.193625,20250929T171130Z,0,749,32,0.000004,0.300912,0.300917,106.342,1.610449,,,79.60,80.50
2025-09-29T17:15:10.482917,20250929T171130Z,0,750,32,0.000005,0.288816,0.288821,110.795,1.925141,,,79.10,80.60
2025-09-29T17:15:10.769050,20250929T171130Z,0,751,32,0.000005,0.284841,0.284847,112.341,2.034129,,,79.50,80.50
2025-09-29T17:15:11.075020,20250929T171130Z,0,752,32,0.000005,0.305495,0.305500,104.746,1.795256,,,79.00,81.20
2025-09-29T17:15:11.367520,20250929T171130Z,0,753,32,0.000005,0.292014,0.292020,109.582,1.820458,,,80.70,81.20
2025-09-29T17:15:11.650365,20250929T171130Z,0,754,32,0.000005,0.282376,0.282381,113.322,1.961827,,,76.50,81.20
2025-09-29T17:15:11.944402,20250929T171130Z,0,755,32,0.000004,0.293514,0.293519,109.022,1.978533,,,75.80,81.30
2025-09-29T17:15:12.239341,20250929T171130Z,0,756,32,0.000006,0.294480,0.294487,108.663,2.020505,,,74.60,81.20
2025-09-29T17:15:12.534161,20250929T171130Z,0,757,32,0.000004,0.294258,0.294262,108.747,1.801847,,,75.10,81.20
2025-09-29T17:15:12.836674,20250929T171130Z,0,758,32,0.000005,0.302079,0.302085,105.931,1.897177,,,0.00,81.20
2025-09-29T17:15:13.124484,20250929T171130Z,0,759,32,0.000005,0.287322,0.287327,111.371,1.997855,,,76.50,80.30
2025-09-29T17:15:13.417693,20250929T171130Z,0,760,32,0.000004,0.292736,0.292740,109.312,1.907107,,,75.90,80.30
2025-09-29T17:15:13.709792,20250929T171130Z,0,761,32,0.000004,0.291662,0.291667,109.714,1.795795,,,75.90,80.40
2025-09-29T17:15:14.002234,20250929T171130Z,0,762,32,0.000005,0.291981,0.291987,109.594,1.863184,,,74.80,80.40
2025-09-29T17:15:14.291950,20250929T171130Z,0,763,32,0.000004,0.289249,0.289254,110.629,1.699006,,,75.20,80.40
2025-09-29T17:15:14.581686,20250929T171130Z,0,764,32,0.000004,0.289271,0.289276,110.621,1.850298,,,74.70,80.40
2025-09-29T17:15:14.869500,20250929T171130Z,0,765,32,0.000004,0.287319,0.287324,111.373,1.958115,,,0.00,80.30
2025-09-29T17:15:15.203753,20250929T171130Z,0,766,32,0.000005,0.333814,0.333819,95.860,1.666545,,,0.00,80.70
2025-09-29T17:15:15.595279,20250929T171130Z,0,767,32,0.000005,0.391044,0.391050,81.831,1.873393,,,82.70,81.20
2025-09-29T17:15:16.063850,20250929T171130Z,0,768,32,0.000009,0.467596,0.467608,68.433,2.017313,,,93.10,81.90
2025-09-29T17:15:16.404884,20250929T171130Z,0,769,32,0.000005,0.340439,0.340444,93.995,2.067399,,,84.20,81.60
2025-09-29T17:15:16.740989,20250929T171130Z,0,770,32,0.000005,0.335660,0.335666,95.333,1.898582,,,85.80,81.40
2025-09-29T17:15:17.052034,20250929T171130Z,0,771,32,0.000005,0.310557,0.310563,103.039,1.876390,,,81.10,81.50
2025-09-29T17:15:17.346433,20250929T171130Z,0,772,32,0.000004,0.293948,0.293953,108.861,2.173822,,,77.60,81.50
2025-09-29T17:15:17.647751,20250929T171130Z,0,773,32,0.000005,0.300783,0.300790,106.386,1.956533,,,78.30,81.50
2025-09-29T17:15:17.938953,20250929T171130Z,0,774,32,0.000005,0.290700,0.290706,110.077,1.626822,,,80.10,81.60
2025-09-29T17:15:18.226942,20250929T171130Z,0,775,32,0.000004,0.287508,0.287513,111.299,1.887241,,,80.10,81.50
2025-09-29T17:15:18.593482,20250929T171130Z,0,776,32,0.000007,0.365774,0.365782,87.484,1.928515,,,87.60,80.80
2025-09-29T17:15:18.893149,20250929T171130Z,0,777,32,0.000005,0.299210,0.299215,106.946,1.967106,,,76.70,80.90
2025-09-29T17:15:19.186841,20250929T171130Z,0,778,32,0.000006,0.293238,0.293245,109.124,2.036563,,,78.00,80.90
2025-09-29T17:15:19.484942,20250929T171130Z,0,779,32,0.000006,0.297596,0.297602,107.526,1.965971,,,77.40,81.00
2025-09-29T17:15:19.766341,20250929T171130Z,0,780,32,0.000004,0.280901,0.280906,113.917,1.854243,,,79.00,80.70
2025-09-29T17:15:20.094914,20250929T171130Z,0,781,32,0.000004,0.328076,0.328081,97.537,1.909442,,,81.30,80.80
2025-09-29T17:15:20.386436,20250929T171130Z,0,782,32,0.000005,0.291058,0.291064,109.942,1.744079,,,79.60,80.90
2025-09-29T17:15:20.692946,20250929T171130Z,0,783,32,0.000005,0.306049,0.306055,104.556,1.787664,,,81.10,80.90
2025-09-29T17:15:21.109599,20250929T171130Z,0,784,32,0.000005,0.416143,0.416149,76.896,1.774927,,,89.30,81.70
2025-09-29T17:15:21.559999,20250929T171130Z,0,785,32,0.000004,0.449691,0.449697,71.159,2.095789,,,92.50,81.80
2025-09-29T17:15:21.886595,20250929T171130Z,0,786,32,0.000004,0.325835,0.325840,98.208,1.857902,,,81.60,81.60
2025-09-29T17:15:22.208001,20250929T171130Z,0,787,32,0.000004,0.320918,0.320923,99.712,1.790763,,,84.60,81.10
2025-09-29T17:15:22.566683,20250929T171130Z,0,788,32,0.000004,0.358184,0.358190,89.338,1.772775,,,86.90,80.50
2025-09-29T17:15:22.862777,20250929T171130Z,0,789,32,0.000011,0.295058,0.295070,108.449,2.271903,,,79.00,80.50
2025-09-29T17:15:23.156838,20250929T171130Z,0,790,32,0.000005,0.293567,0.293573,109.002,1.817116,,,0.00,80.60
2025-09-29T17:15:23.468387,20250929T171130Z,0,791,32,0.000004,0.310978,0.310983,102.900,1.741740,,,0.00,80.60
2025-09-29T17:15:23.761861,20250929T171130Z,0,792,32,0.000004,0.292977,0.292982,109.222,1.822295,,,80.20,80.70
2025-09-29T17:15:24.045190,20250929T171130Z,0,793,32,0.000005,0.282823,0.282829,113.142,1.697640,,,79.70,80.60
2025-09-29T17:15:24.329368,20250929T171130Z,0,794,32,0.000004,0.283714,0.283719,112.788,1.757754,,,0.00,80.70
2025-09-29T17:15:24.652356,20250929T171130Z,0,795,32,0.000005,0.322520,0.322525,99.217,1.876766,,,0.00,80.60
2025-09-29T17:15:25.105026,20250929T171130Z,0,796,32,0.000004,0.452189,0.452193,70.766,1.687003,,,84.60,81.60
2025-09-29T17:15:25.514414,20250929T171130Z,0,797,32,0.000005,0.408830,0.408835,78.271,1.793303,,,91.40,81.90
2025-09-29T17:15:25.865269,20250929T171130Z,0,798,32,0.000006,0.349695,0.349702,91.506,2.015728,,,83.00,80.90
2025-09-29T17:15:26.211267,20250929T171130Z,0,799,32,0.000005,0.345342,0.345348,92.660,1.959000,,,84.70,80.50
2025-09-29T17:15:26.505523,20250929T171130Z,0,800,32,0.000006,0.293772,0.293779,108.926,1.779525,,,77.90,80.60
2025-09-29T17:15:26.798742,20250929T171130Z,0,801,32,0.000005,0.291721,0.291726,109.692,1.857314,,,80.30,81.10
2025-09-29T17:15:27.076664,20250929T171130Z,0,802,32,0.000004,0.277399,0.277405,115.355,2.050231,,,78.10,81.10
2025-09-29T17:15:27.359930,20250929T171130Z,0,803,32,0.000005,0.282763,0.282769,113.167,1.851682,,,76.50,81.10
2025-09-29T17:15:27.650292,20250929T171130Z,0,804,32,0.000003,0.289869,0.289873,110.393,1.713432,,,78.40,80.90
2025-09-29T17:15:27.942626,20250929T171130Z,0,805,32,0.000005,0.291858,0.291863,109.641,1.813966,,,76.80,81.00
